,asset0price,asset1price
610,1.20915098069,1.20915070071
611,1.20927716647,1.20927688649
612,1.20940308312,1.20940280313
613,1.20952873147,1.20952845148
614,1.20965411233,1.20965383233
615,1.2097792265,1.2097789465
616,1.20990407481,1.2099037948
617,1.21002865805,1.21002837804
618,1.21015297703,1.21015269701
619,1.21027703255,1.21027675253
620,1.2104008254,1.21040054538
621,1.21052435637,1.21052407635
622,1.21064762627,1.21064734624
623,1.21077063586,1.21077035583
624,1.21089338594,1.21089310591
625,1.21101587728,1.21101559725
626,1.21113811067,1.21113783063
627,1.21126008687,1.21125980683
628,1.21138180666,1.21138152662
629,1.2115032708,1.21150299077
630,1.21162448007,1.21162420003
631,1.21174543521,1.21174515518
632,1.211866137,1.21186585696
633,1.21198658618,1.21198630614
634,1.21210678351,1.21210650347
635,1.21222672973,1.2122264497
636,1.2123464256,1.21234614558
637,1.21246587186,1.21246559184
638,1.21258506925,1.21258478923
639,1.21270401851,1.21270373849
640,1.21282272037,1.21282244035
641,1.21294117556,1.21294089555
642,1.21305938482,1.21305910481
643,1.21317734886,1.21317706886
644,1.21329506842,1.21329478842
645,1.21341254422,1.21341226422
646,1.21352977696,1.21352949697
647,1.21364676738,1.21364648739
648,1.21376351617,1.21376323619
649,1.21388002405,1.21387974408
650,1.21399629172,1.21399601176
651,1.2141123199,1.21411203994
652,1.21422810928,1.21422782932
653,1.21434366055,1.21434338061
654,1.21445897442,1.21445869448
655,1.21457405158,1.21457377165
656,1.21468889271,1.2146886128
657,1.21480349852,1.21480321861
658,1.21491786967,1.21491758977
659,1.21503200686,1.21503172696
660,1.21514591076,1.21514563087
661,1.21525958205,1.21525930218
662,1.2153730214,1.21537274154
663,1.2154862295,1.21548594964
664,1.215599207,1.21559892715
665,1.21571195457,1.21571167474
666,1.21582447288,1.21582419306
667,1.21593676258,1.21593648278
668,1.21604882435,1.21604854455
669,1.21616065883,1.21616037905
670,1.21627226668,1.21627198691
671,1.21638364855,1.21638336879
672,1.21649480509,1.21649452534
673,1.21660573694,1.21660545721
674,1.21671644476,1.21671616504
675,1.21682692918,1.21682664947
676,1.21693719083,1.21693691114
677,1.21704723037,1.21704695069
678,1.21715704842,1.21715676875
679,1.21726664561,1.21726636596
680,1.21737602258,1.21737574295
681,1.21748517995,1.21748490033
682,1.21759411835,1.21759383874
683,1.21770283839,1.2177025588
684,1.2178113407,1.21781106113
685,1.2179196259,1.21791934634
686,1.2180276946,1.21802741506
687,1.21813554742,1.2181352679
688,1.21824318496,1.21824290546
689,1.21835060784,1.21835032835
690,1.21845781666,1.21845753719
691,1.21856481203,1.21856453257
692,1.21867159454,1.2186713151
693,1.21877816479,1.21877788538
694,1.2188845234,1.218884244
695,1.21899067094,1.21899039156
696,1.21909660801,1.21909632865
697,1.2192023352,1.21920205586
698,1.2193078531,1.21930757378
699,1.21941316231,1.219412883
700,1.21951826339,1.21951798411
701,1.21962315693,1.21962287767
702,1.21972784352,1.21972756428
703,1.21983232372,1.2198320445
704,1.21993659812,1.21993631893
705,1.22004066729,1.22004038812
706,1.2201445318,1.22014425265
707,1.22024819222,1.22024791309
708,1.22035164912,1.22035137
709,1.22045490305,1.22045462396
710,1.22055795459,1.22055767552
711,1.22066080429,1.22066052524
712,1.22076345271,1.22076317369
713,1.22086590042,1.22086562142
714,1.22096814795,1.22096786898
715,1.22107019588,1.22106991693
716,1.22117204474,1.22117176581
717,1.22127369508,1.22127341618
718,1.22137514746,1.22137486858
719,1.22147640241,1.22147612356
720,1.22157746048,1.22157718165
721,1.22167832221,1.22167804341
722,1.22177898814,1.22177870936
723,1.22187945881,1.22187918005
724,1.22197973474,1.22197945601
725,1.22207981647,1.22207953777
726,1.22217970454,1.22217942586
727,1.22227939946,1.22227912081
728,1.22237890178,1.22237862316
729,1.22247821201,1.22247793341
730,1.22257733067,1.2225770521
731,1.22267625829,1.22267597975
732,1.22277499539,1.22277471688
733,1.22287354248,1.222873264
734,1.22297190008,1.22297162163
735,1.22307006871,1.22306979028
736,1.22316804887,1.22316777047
737,1.22326584108,1.2232655627
738,1.22336344584,1.22336316749
739,1.22346086365,1.22346058534
740,1.22355809504,1.22355781675
741,1.22365514049,1.22365486223
742,1.22375200051,1.22375172228
743,1.2238486756,1.2238483974
744,1.22394516625,1.22394488808
745,1.22404147296,1.22404119482
746,1.22413759623,1.22413731812
747,1.22423353654,1.22423325846
748,1.22432929439,1.22432901634
749,1.22442487027,1.22442459225
750,1.22452026465,1.22451998667
751,1.22461547804,1.22461520009
752,1.2247105109,1.22471023298
753,1.22480536373,1.22480508584
754,1.224900037,1.22489975914
755,1.22499453119,1.22499425337
756,1.22508884678,1.22508856899
757,1.22518298424,1.22518270648
758,1.22527694405,1.22527666632
759,1.22537072667,1.22537044898
760,1.22546433258,1.22546405492
761,1.22555776224,1.22555748462
762,1.22565101613,1.22565073854
763,1.2257440947,1.22574381714
764,1.22583699843,1.2258367209
765,1.22592972776,1.22592945027
766,1.22602228317,1.22602200572
767,1.22611466511,1.22611438769
768,1.22620687404,1.22620659665
769,1.2262989104,1.22629863305
770,1.22639077467,1.22639049735
771,1.22648246728,1.22648219
772,1.2265739887,1.22657371145
773,1.22666533936,1.22666506215
774,1.22675651971,1.22675624254
775,1.22684753021,1.22684725307
776,1.22693837129,1.22693809419
777,1.2270290434,1.22702876634
778,1.22711954699,1.22711926996
779,1.22720988248,1.22720960548
780,1.22730005031,1.22729977336
781,1.22739005094,1.22738977402
782,1.22747988478,1.2274796079
